pos_id,position,company,city,state,zip,lat,lng
206214,Regulatory/Financial Analyst (Associate) - Data & Statistics - Research and Statistics Group,Federal Reserve Bank of New York,New York,NY,10003,40.731829,-73.989181
206215,Python Developer,Nielsen,New York,NY,10001,40.750633,-73.997177
206216,"Assistant Director, Admissions",Weill Cornell Medicine,New York,NY,10036,40.75926,-73.98986
206217,Data Science Manager - Life Sciences Industry,Accenture,New York,NY,11104,40.744634,-73.920201
206218,"Derivative Quant Trader, Delta One Group",Hap Capital,New York,NY,10019,40.765823,-73.987169
206219,"Data Scientist, Engineering",Google,New York,NY,10019,40.765823,-73.987169
206220,Technical Writer,Elenion Technologies,New York,NY,10003,40.731829,-73.989181
206221,Quantitative Research Analyst Gaming and Digital Entertainment,"Frank N. Magid Associates, Inc.",New York,NY,10003,40.731829,-73.989181
206222,Senior Data Scientist,DataMasters,New York,NY,10003,40.731829,-73.989181
206223,Director Data Science,CBS Corporate,New York,NY,11104,40.744634,-73.920201
206224,Associate - Machine Learning,McKinsey & Company,New York,NY,10001,40.750633,-73.997177
206225,Data Science Manager,"Two Sigma Investments, LLC.",New York,NY,10018,40.755319,-73.993114
206226,Quantitative Equity Risk Analyst,OppenheimerFunds,New York,NY,10011,40.742039,-74.00062
206227,Supervisor-Echocardiography Svcs,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206228,"Cyber Analytics Data Scientist, Manager",PwC,New York,NY,10011,40.742039,-74.00062
206229,Quantitative Research Analyst,Invesco,New York,NY,10019,40.765823,-73.987169
206230,Statistical Programmer,The Rockefeller University,New York,NY,10018,40.755319,-73.993114
206231,Quantitative Analyst,Cognizant,New York,NY,11104,40.744634,-73.920201
206232,Electroneurodiagnostic Techg II - BV,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206233,Data Analytics Platform Developer,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206234,Data Analytics Platform GUI Developer,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206235,Energy Program Analyst,DEPT OF ENVIRONMENT PROTECTION,Queens,NY,11379,40.716748,-73.879601
206236,Research Analyst,Research Now,New York,NY,10018,40.755319,-73.993114
206237,IPSC Process Development Associate,New York Stem Cell Foundation,New York,NY,10001,40.750633,-73.997177
206238,Value Analyst,Hospital for Special Surgery,New York,NY,10019,40.765823,-73.987169
206239,Product Manager,Gro Intelligence,New York,NY,10019,40.765823,-73.987169
206240,Machine Learning Engineer - Center of Excellence - Associate,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206241,UX Researcher,Gro Intelligence,New York,NY,10019,40.765823,-73.987169
206242,Accounts Receivable Associate(New York),BuzzFeed,New York,NY,11104,40.744634,-73.920201
206243,"Director, Data Science",SiriusXM,New York,NY,10018,40.755319,-73.993114
206244,Molecular Technologist,SEMA4,New York,NY,10018,40.755319,-73.993114
206245,Data Scientist Lead - Global Research & Data Analytics - ED,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206246,Data Scientist & Engineer,Payette Group,New York,NY,10011,40.742039,-74.00062
206247,"Director, Member Data Science",NIKE INC,New York,NY,10001,40.750633,-73.997177
206248,Solutions Analyst,Conviva,New York,NY,11104,40.744634,-73.920201
206249,HR Manager,Gro Intelligence,New York,NY,10019,40.765823,-73.987169
206250,Genetics Counselor,Weill Cornell Medicine,New York,NY,10036,40.75926,-73.98986
206251,Business Development Associate,Correlation One,New York,NY,11104,40.744634,-73.920201
206252,Equity Research Analyst/ REITs,UBS,New York,NY,10036,40.75926,-73.98986
206253,Quantitative Analyst,"Two Sigma Investments, LLC.",New York,NY,10018,40.755319,-73.993114
206254,"Scientist, Analytical Sciences",Merck,Rahway,NJ,7065,40.607152,-74.280531
206255,Quantitative Analyst - Model Validation Group,Fitch Ratings,New York,NY,10003,40.731829,-73.989181
206256,Research Technician I,Weill Cornell Medicine,New York,NY,10036,40.75926,-73.98986
206257,Clinical Research Associate II,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206258,Principal Data Science,CBS Corporate,New York,NY,11104,40.744634,-73.920201
206259,HRIS Coordinator/Specialist,Springer Nature,New York,NY,10018,40.755319,-73.993114
206260,"Data Linkage Operations and Research Manager, Bureau of Epidemiology Services",DEPT OF HEALTH/MENTAL HYGIENE,Queens,NY,11379,40.716748,-73.879601
206261,"Assessment Science Partner, People Analytics",Facebook,New York,NY,10003,40.731829,-73.989181
206262,Business Analyst - Science,AIG,New York,NY,11104,40.744634,-73.920201
206263,Research & Quality Manager,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206264,BI Developer,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206265,Data Analysis Manager,Capital One,New York,NY,11104,40.744634,-73.920201
206266,Producer,Wunderman,New York,NY,10036,40.75926,-73.98986
206267,Senior Associate - Cognitive Data Scientist Natural Language Processing,KPMG,New York,NY,10154,40.757779,-73.972487
206268,"Senior Scientist, Content Science","Pandora Media, Inc.",New York,NY,10011,40.742039,-74.00062
206269,Special Assistant to the Deputy Commissioner/CHE,DEPT OF HEALTH/MENTAL HYGIENE,Queens,NY,11379,40.716748,-73.879601
206270,Continuous Improvement Manager,The Future Project,New York,NY,10018,40.755319,-73.993114
206271,Research Analyst,Diligent,New York,NY,10003,40.731829,-73.989181
206272,Software Engineer / Research Scientist - Question Answering,Bloomberg,New York,NY,11104,40.744634,-73.920201
206273,"Vice President, DFIR",Stroz Friedberg,New York,NY,10018,40.755319,-73.993114
206274,Quantitative Research Analyst,Primary Search Management,New York,NY,10011,40.742039,-74.00062
206275,CIB - Data Science Data Engineer - VP,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206276,Senior Research Scientist (Domestic),Guttmacher Institute,New York,NY,10019,40.765823,-73.987169
206277,Global Quantitative Analytics Analyst Program - 2019,Bank of America,New York,NY,11104,40.744634,-73.920201
206278,Lead Data Scientist,Quest Groups LLC,New York,NY,10018,40.755319,-73.993114
206279,"Manager, Investment Data",Balyasny,New York,NY,11104,40.744634,-73.920201
206280,Retail Solutions Consultant,Celect,New York,NY,11104,40.744634,-73.920201
206281,Lead Data Engineer,ThoughtWorks,New York,NY,10018,40.755319,-73.993114
206282,Revenue Management Analyst-Process Improvement,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206283,"Citi Research – Research Product Analyst, AVP (NY)",Citi,New York,NY,11104,40.744634,-73.920201
206284,Sr. Data Engineer,"J.Crew Group, Inc.",New York,NY,10019,40.765823,-73.987169
206285,"Chief Technology Officer - McKinsey Academy, New Ventures",McKinsey & Company,New York,NY,10001,40.750633,-73.997177
206286,"Data Science Lead, Editorial Lab",Dow Jones,New York,NY,10003,40.731829,-73.989181
206287,Research Assistants,Kessler Foundation,West Orange,NJ,7052,40.785753,-74.265059
206288,Bioanalytical Scientist,"Eurofins Lancaster Laboratories Professional Scientific Services, LLC",Kenilworth,NJ,7083,40.695266,-74.269078
206289,Global Insights for Adjacencies,ZX Ventures,New York,NY,10036,40.75926,-73.98986
206290,"Sales Engineer, Machine Learning, Google Cloud",Google,New York,NY,10019,40.765823,-73.987169
206291,"Analyst, Research Finance",Columbia University,New York,NY,11104,40.744634,-73.920201
206292,Managing Applications Consultant - Supply Chain Business / Functional Data Scientist,Capgemini,Jersey City,NJ,7302,40.719389,-74.046469
206293,Pathology Lab Accessioner,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206294,Lead Researcher-BCG Turn Transformation/ BCG Henderson Institute,The Boston Consulting Group,New York,NY,10018,40.755319,-73.993114
206295,Real Estate Research Analyst,StepStone Group LP,New York,NY,10018,40.755319,-73.993114
206296,Growth Hacker (AI Games),Correlation One,New York,NY,11104,40.744634,-73.920201
206297,"Associate Director, Senior Data Scientist",S&P GLOBAL MARKET INTELLIGENCE,New York,NY,10018,40.755319,-73.993114
206298,Quantitative Analyst,AllianceBernstein,New York,NY,11104,40.744634,-73.920201
206299,Associate Scientist,Certara,Parsippany,NJ,7054,40.853739,-74.401636
206300,Exciting Senior Data Scientist at Successful Startup,Harnham,New York,NY,10019,40.765823,-73.987169
206301,Research Study Specialist- Immunotherapy Core service,Memorial Sloan Kettering,New York,NY,10001,40.750633,-73.997177
206302,Business Analyst,Hudson River Trading,New York,NY,10019,40.765823,-73.987169
206303,Assistant Research Technician – Cardiology,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206304,"Associate, Analytics",Xaxis,New York,NY,10036,40.75926,-73.98986
206305,"Global Lead, Ecommerce Strategy and Capabilities",ZX Ventures,New York,NY,10036,40.75926,-73.98986
206306,Environmental Scientist,Eagle SNG,Parsippany,NJ,7054,40.853739,-74.401636
206307,Quantitative Analyst,RBC,New York,NY,10018,40.755319,-73.993114
206308,"Head, Americas Machine Learning and AI Specialist Solutions Architecture",Amazon.com,New York,NY,11104,40.744634,-73.920201
206309,Quantitative Researcher in Machine Learning,"Two Sigma Investments, LLC.",New York,NY,10018,40.755319,-73.993114
206310,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,New York,NY,11104,40.744634,-73.920201
206311,Sr Research Coordinator,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206312,"ANALYST, PROGRAM RESEARCH",A+E Networks,New York,NY,11104,40.744634,-73.920201
206313,Assistant Director - Pharmacy Medication Safety,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206314,Clinical Interviewer,Albert Einstein College of Medicine,Bronx,NY,10461,40.847381,-73.840584
206315,Adtech Senior Data Scientist,Harnham,New York,NY,10019,40.765823,-73.987169
206316,Assistant Vice President - Data Science Business Strategist,BNP Paribas,New York,NY,11104,40.744634,-73.920201
206317,Chief Economist,Redfin,New York,NY,10018,40.755319,-73.993114
206318,Recruiting Coordinator,Schireson,New York,NY,10018,40.755319,-73.993114
206319,"Associate/Senior Associate, Data Scientist",KPMG,New York,NY,10154,40.757779,-73.972487
206320,Backend Developer,Fulcrum Analytics,New York,NY,10003,40.731829,-73.989181
206321,"GIR, Equity Research, Biotechnology, Analyst/Associate - New York",Goldman Sachs,New York,NY,10019,40.765823,-73.987169
206322,Video Development Editor,Springer Nature,New York,NY,10018,40.755319,-73.993114
206323,"Assistant Vice President, Analytics Translation",Guardian Life Insurance Company,New York,NY,10019,40.765823,-73.987169
206324,Population Health Operations Analyst,Oscar Insurance,New York,NY,10011,40.742039,-74.00062
206325,HR Analyst,Natural Resources Defense Council,New York,NY,10001,40.750633,-73.997177
206326,Carpentry Supervisor,Albert Einstein College of Medicine,Bronx,NY,10461,40.847381,-73.840584
206327,Analyst,Wunderman,New York,NY,10036,40.75926,-73.98986
206328,Facility Budget Research Analyst,Bridges and Tunnels,Manhattan,NY,10271,40.708205,-74.010504
206329,"Associate Director, Data & Analysis (Social Analytics)",DigitasLBi,New York,NY,10003,40.731829,-73.989181
206330,Bioinformatician / Postdoctoral Fellow,Weill Cornell Medicine,New York,NY,10036,40.75926,-73.98986
206331,Quality Control Scientist II,Sanofi,Ridgefield,NJ,7657,40.829316,-74.01736
206332,"Evaluation Specialist/Foodborne, Bureau of Communicable Diseases",DEPT OF HEALTH/MENTAL HYGIENE,Queens,NY,11379,40.716748,-73.879601
206333,Product Strategist,Xaxis,New York,NY,10036,40.75926,-73.98986
206334,Lead Data Scientist,DigitasLBi,New York,NY,10003,40.731829,-73.989181
206335,Data Scientist,Fluid Intelligence,New York,NY,10003,40.731829,-73.989181
206336,Senior Data Engineer,PulsePoint,New York,NY,10011,40.742039,-74.00062
206337,Junior Recruiter,Jopwell,New York,NY,10019,40.765823,-73.987169
206338,Director,Milken Institute,New York,NY,10001,40.750633,-73.997177
206339,Lead Data Scientist,Betterment LLC,New York,NY,11104,40.744634,-73.920201
206340,"Senior Associate, Customer Analytics",KPMG,New York,NY,10154,40.757779,-73.972487
206341,Data Scientist,IQ Workforce,New York,NY,10019,40.765823,-73.987169
206342,Quantitative Analyst,Acuris,New York,NY,11104,40.744634,-73.920201
206343,Residency/Fellowship Program Coordinator,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206344,Statistical Analyst,Wunderman,Harrison,NY,10580,40.979049,-73.693202
206345,"Applied Research Scientist, Computer Vision",Facebook,New York,NY,10003,40.731829,-73.989181
206346,Sales Development Representative,Dataiku,New York,NY,10003,40.731829,-73.989181
206347,Big Data Architect,Thasos Group,New York,NY,10018,40.755319,-73.993114
206348,"Director, NLP Data Scientist",KPMG,New York,NY,10154,40.757779,-73.972487
206349,"Senior Data Scientist, Healthcare",Harnham,New York,NY,10019,40.765823,-73.987169
206350,Entry-Level Environmental Engineer,GZA,New York,NY,10019,40.765823,-73.987169
206351,Senior Data Analyst,Newsela,New York,NY,10001,40.750633,-73.997177
206352,MSAT Scientist,"Hitachi Chemical Advanced Therapeutics Solutions, LLC (formerly PCT Cell Therapy Services, LLC)",Allendale,NJ,7401,41.032669,-74.133826
206353,"Software Engineer, Machine Learning",Dataminr,New York,NY,10003,40.731829,-73.989181
206354,Mgr-Security,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206355,Data Visualization Product Manager,Bank of America,New York,NY,11104,40.744634,-73.920201
206356,Clin Doc Improvement Qual Analy,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206357,Research Analyst,King.com,New York,NY,10154,40.757779,-73.972487
206358,"AI Engineer - Machine Learning - New York, US",BenevolentAI,New York,NY,11104,40.744634,-73.920201
206359,UX Researcher V,ADP,New York,NY,11104,40.744634,-73.920201
206360,Research Analyst,Altice USA,New York,NY,11104,40.744634,-73.920201
206361,Machine Learning Data Scientist,"Open Systems Technologies, Inc.",New York,NY,10011,40.742039,-74.00062
206362,Quantitative Asset Modeler,TIAA,New York,NY,10018,40.755319,-73.993114
206363,Analyst - Team IBM Media,GroupM,New York,NY,10019,40.765823,-73.987169
206364,Executive Assistant to Chair,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206365,Research Assistant (Multiple Positions),Montclair State University,Montclair,NJ,7043,40.844837,-74.200502
206366,Lead Data Scientist - Aerospace,Harnham,New York,NY,10019,40.765823,-73.987169
206367,Machine Learning Engineer,NYP/Weill Cornell Medical Center,New York,NY,10001,40.750633,-73.997177
206368,Business Intelligence Research Analyst,Group One Trading,New York,NY,10019,40.765823,-73.987169
206369,Tech Editor,Group SJR,New York,NY,10019,40.765823,-73.987169
206370,Planning Associate,Mindshare,New York,NY,10001,40.750633,-73.997177
206371,Snr Presales Consultant (FAS),SSC,New York,NY,10018,40.755319,-73.993114
206372,"Research Analyst, Proposals",Sotheby’s,New York,NY,10018,40.755319,-73.993114
206373,"Senior Data Scientist, Senior Associate",New York Life Insurance Co,New York,NY,10001,40.750633,-73.997177
206374,Trading Data Scientist,"Open Systems Technologies, Inc.",New York,NY,10011,40.742039,-74.00062
206375,Secretary II- Langone Orthopedic Center,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206376,Sub,IQVIA,New York,NY,10019,40.765823,-73.987169
206377,Data Visualization Software Engineer,KPMG,New York,NY,10154,40.757779,-73.972487
206378,"Quantitative Research Lead, Quantitative Strategies Group",Hap Capital,New York,NY,10019,40.765823,-73.987169
206379,Client Technical Consultant,Panaseer,New York,NY,10011,40.742039,-74.00062
206380,"Research Associate, Process Sciences and Discovery (New York)",BlueRock Therapeutics,New York,NY,11104,40.744634,-73.920201
206381,Data Science Associate Director - Advanced Analytics,Merkle Inc.,New York,NY,10001,40.750633,-73.997177
206382,Data Scientist,ROKT,New York,NY,10018,40.755319,-73.993114
206383,Senior Data Scientist,AXIS Insurance,New York,NY,11104,40.744634,-73.920201
206384,Research Analyst,TripleLift,New York,NY,10018,40.755319,-73.993114
206385,"Data Analyst Co-Response Unit, Office of the Executive Deputy Commissioner",DEPT OF HEALTH/MENTAL HYGIENE,New York,NY,10003,40.731829,-73.989181
206386,"Machine Learning Engineer, Adtech",Harnham,New York,NY,10019,40.765823,-73.987169
206387,Senior Machine Learning Scientist,Foursquare,New York,NY,10003,40.731829,-73.989181
206388,Administrative Coordinator,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206389,Data Scientist,Solomon Page,New York,NY,10018,40.755319,-73.993114
206390,Clin Doc Compliance Specialist (CCS - Inpatienct Coding Experience),NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206391,Staff Geologist,American Environmental Assessment,New York,NY,11104,40.744634,-73.920201
206392,"Data Scientist - Senior Consultant - New York, NY",Clarity Insights,New York,NY,11104,40.744634,-73.920201
206393,Equity Research Analyst - Healthcare,FBR & Co.,New York,NY,10003,40.731829,-73.989181
206394,Senior Data Scientist,TRANZACT,Fort Lee,NJ,7024,40.85064,-73.971007
206395,Data Analyst,Bowery Farming,New York,NY,11104,40.744634,-73.920201
206396,Medical Secretary,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206397,"Analyst - Blockchain, Strategic Advisory Group",Wachsman,New York,NY,10036,40.75926,-73.98986
206398,"Assistant Editor, Mathematics",Springer Nature,New York,NY,10018,40.755319,-73.993114
206399,"Data & Pipeline Project Leader, Simons Observatory",Simons Foundation,New York,NY,10018,40.755319,-73.993114
206400,"Data Governance Manager, Bureau of Epidemiology Services",DEPT OF HEALTH/MENTAL HYGIENE,Queens,NY,11379,40.716748,-73.879601
206401,Senior Research Staff Assistant,Columbia University,New York,NY,11104,40.744634,-73.920201
206402,Head of Enterprise Data Architecture,Marsh & McLennan Companies,New York,NY,10001,40.750633,-73.997177
206403,"Program Planner , Bureau of HIV/AIDS Prevention and Control/HIV/AIDS Care & Treatment",DEPT OF HEALTH/MENTAL HYGIENE,Queens,NY,11379,40.716748,-73.879601
206404,Biostatistician II,Hospital for Special Surgery,New York,NY,10019,40.765823,-73.987169
206405,"Director, Senior Lead Data Scientist",S&P Global Ratings,New York,NY,10018,40.755319,-73.993114
206406,Pre Transplant Kidney Coordinator,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206407,Programmatic Specialist,Xaxis,New York,NY,10036,40.75926,-73.98986
206408,Sr. Data Engineer,Amazon.com,New York,NY,11104,40.744634,-73.920201
206409,Senior Software Engineer - Data Visualization,Gro Intelligence,New York,NY,10019,40.765823,-73.987169
206410,Environmental Health and Safety Specialist I,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206411,Data Scientist,Eclaro,New York,NY,10003,40.731829,-73.989181
206412,Quantitative Fixed Income Risk Analyst,OppenheimerFunds,New York,NY,10011,40.742039,-74.00062
206413,Principal Machine Learning Data Scientist - Cloud Platform,Capital One,New York,NY,11104,40.744634,-73.920201
206414,Gift Processing Coordinator (Nonprofit),Children's Tumor Foundation,New York,NY,11104,40.744634,-73.920201
206415,Teaching Assistant,GA Instructor,New York,NY,10019,40.765823,-73.987169
206416,"Senior Data Scientist - Healthcare Analytics & Delivery, New Ventures",McKinsey & Company,New York,NY,10001,40.750633,-73.997177
206417,Research Analyst,1199SEIU Family of Funds,New York,NY,10010,40.739065,-73.982255
206418,GIS Analyst,DEPARTMENT OF SANITATION,New York,NY,10003,40.731829,-73.989181
206419,Color Scientist,Sun Chemical Corporation,Carlstadt,NJ,7072,40.826424,-74.062338
206420,Scheduling Optimization Engineer,New Classrooms,New York,NY,10001,40.750633,-73.997177
206421,Scientist I - Orangeburg NY,Instrumentation Laboratory,Orangeburg,NY,10962,41.050066,-73.958585
206422,DATA ARCHITECT,Businesses UNITED TECHNOLOGIES CORP. HEADQUARTERS,New York,NY,11104,40.744634,-73.920201
206423,Operations Research Analyst,Excellent Business Consultants,New York,NY,10003,40.731829,-73.989181
206424,ASSOCIATE SCIENTIST - Microscopy Core and Advanced Bioimaging Center,Mount Sinai,New York,NY,10001,40.750633,-73.997177
206425,"Senior Associate, Data Scientist (NLP/AI)",KPMG,New York,NY,10154,40.757779,-73.972487
206426,Clinical Research Coordinator,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206427,Machine Learning Specialist Solutions Architect,Amazon.com,New York,NY,11104,40.744634,-73.920201
206428,Executive Director- Machine Learning & Big Data,JP Morgan Chase,Jersey City,NJ,7310,40.730133,-74.036816
206429,Data Scientist (PhD) Data Curation,Analytic Recruiting,New York,NY,11104,40.744634,-73.920201
206430,Senior AI Scientist,Paige.ai,New York,NY,10011,40.742039,-74.00062
206431,Quantitative Finance Analyst,Bank of America,New York,NY,11104,40.744634,-73.920201
206432,Innovation Scientist - Skin Biology,Sensient Technologies Corporation,South Plainfield,NJ,7080,40.574413,-74.4148
206433,Senior Scientist,Population Council,New York,NY,10011,40.742039,-74.00062
206434,Senior Research Scientist- Domestic,GUTTMACHER,New York,NY,10019,40.765823,-73.987169
206435,Senior-Inventive Scientist- Next Gen 5G,AT&T,New York,NY,11104,40.744634,-73.920201
206436,Equity Research Analyst (Industrials),Cognizant,New York,NY,11104,40.744634,-73.920201
206437,"Research Position (Various Levels), Neuroscience",Simons Foundation,New York,NY,10018,40.755319,-73.993114
206438,Statistical Programmer/Data Manager - General Medicine,Columbia University,New York,NY,11104,40.744634,-73.920201
206439,Environmental Scientist,"Hampton-Clarke, Inc",Fairfield,NJ,7004,40.882508,-74.304593
206440,Senior Data Scientist - Predictive Analytics - Time series,NTT DATA Services,Parsippany,NJ,7869,40.841691,-74.57833
206441,"Senior Analyst, Data & Analysis (Social Analytics)",DigitasLBi,New York,NY,10003,40.731829,-73.989181
206442,Staff Associate,Columbia University,Palisades,NY,10964,41.016204,-73.914304
206443,Bioinformatics Specialist,Albert Einstein College of Medicine,Bronx,NY,10461,40.847381,-73.840584
206444,Research Analyst,Dotdash,New York,NY,10003,40.731829,-73.989181
206445,Policy Research Analyst,The University of Chicago,New York,NY,10018,40.755319,-73.993114
206446,Quantitative Research Analyst,Insight Health Analytics,Jersey City,NJ,7310,40.730133,-74.036816
206447,"Data Scientist - Healthcare Analytics & Delivery, Advanced Analytics",McKinsey & Company,New York,NY,10001,40.750633,-73.997177
206448,"Lead Data Scientist, Technology - New York, NY or Rockville, MD",Finra,New York,NY,10003,40.731829,-73.989181
206449,Animal Research Technician I,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206450,"Associate Director, Lead Data Scientist",S&P Global,New York,NY,10018,40.755319,-73.993114
206451,CCB - Risk-Fraud Data Scientist/Modeler-ML-Pipeline,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206452,QUALITY IMPROVEMENT RESEARCH ANALYST - SURGERY,Mount Sinai,New York,NY,10001,40.750633,-73.997177
206453,"Custom Index Analyst, Quantitative Modeling",S&P DOW JONES INDICES,New York,NY,10018,40.755319,-73.993114
206454,"Research Position (Various Levels), Numerical Algorithms",Simons Foundation,New York,NY,10018,40.755319,-73.993114
206455,Director of Data Analytics,DEPT OF PARKS & RECREATION,Manhattan,NY,10271,40.708205,-74.010504
206456,DATA ENGINEER,Businesses UNITED TECHNOLOGIES CORP. HEADQUARTERS,New York,NY,11104,40.744634,-73.920201
206457,VP of Engineering - NYC,Tremor,New York,NY,10018,40.755319,-73.993114
206458,"Senior Associate, Data Scientist",KPMG,New York,NY,10154,40.757779,-73.972487
206459,Financial Services Associate (Inpatient),NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206460,Options Trading Analyst,Hudson River Trading,New York,NY,10019,40.765823,-73.987169
206461,Operations System Hacker,Via,New York,NY,10036,40.75926,-73.98986
206462,Certifying Scientist,Ridgewood Diagnostic Laboratory,Hackensack,NJ,7601,40.889398,-74.045698
206463,International Research Analyst,Brown Brothers Harriman,New York,NY,11104,40.744634,-73.920201
206464,Leveraged Loan Research Analyst,AXA General Insurance,New York,NY,11104,40.744634,-73.920201
206465,Principal Data Scientist (Media),Averity,New York,NY,11104,40.744634,-73.920201
206466,Junior Production Coordinator,BuzzFeed,New York,NY,11104,40.744634,-73.920201
206467,Junior Copywriter,Marina Maher Communications,New York,NY,10001,40.750633,-73.997177
206468,Env Health & Safety Assistant,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206469,Manager - Data Scientist,ADP,Roseland,NJ,7068,40.821737,-74.310147
206470,"VP, Data Science",Prudential,Newark,NJ,7102,40.735659,-74.173605
206471,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,New York,NY,11104,40.744634,-73.920201
206472,Data Scientist-Research Analyst,Analytic Recruiting,New York,NY,11104,40.744634,-73.920201
206473,Env Health & Safety Spec I,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206474,Data Scientist / Senior Strategic Analyst (Communications & Marketing),Memorial Sloan Kettering,New York,NY,10001,40.750633,-73.997177
206475,FGP Sec II-Intake/Sched-Radiology,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206476,Media Research Analyst,Spark Foundry,New York,NY,10018,40.755319,-73.993114
206477,"Analyst, Quantitative Research",Kelton Global,New York,NY,10154,40.757779,-73.972487
206478,Research Analyst Intern - Blockchain,Fresh Digital Group,New York,NY,10003,40.731829,-73.989181
206479,Policy and Research Analyst Interns - Strategic Policy Unit (3 vacancies),United Nations Development Programme (UNDP),New York,NY,10036,40.75926,-73.98986
206480,Assistant Research Coordinator-Interventionist,Weill Cornell Medicine,New York,NY,10036,40.75926,-73.98986
206481,Statistical Analyst/Data Manager - General Medicine,Columbia University,New York,NY,11104,40.744634,-73.920201
206482,Senior Applied Scientist - Amazon AI,Amazon.com,New York,NY,11104,40.744634,-73.920201
206483,Research Analyst,National CineMedia,New York,NY,10001,40.750633,-73.997177
206484,Research Analyst-Technical,New York University,New York,NY,10001,40.750633,-73.997177
206485,Borough Planner,DEPARTMENT OF CITY PLANNING,Brooklyn,NY,11232,40.656546,-74.007355
206486,Machine Learning Research Scientist - Text Analytics,Bloomberg,New York,NY,11104,40.744634,-73.920201
206487,Bioinformatics Scientist (Statistical Genetics/Genetic Epidemiology),New York Genome Center,New York,NY,10001,40.750633,-73.997177
206488,"Analyst - Trading, Research",White Bay Group,New York,NY,10036,40.75926,-73.98986
206489,"Data Manager, Bureau of School Health",DEPT OF HEALTH/MENTAL HYGIENE,Queens,NY,11379,40.716748,-73.879601
206490,"Senior Analyst, Data and Analysis",DigitasLBi,New York,NY,10003,40.731829,-73.989181
206491,Technical Data Analyst - Marketing,HelloFresh,New York,NY,10019,40.765823,-73.987169
206492,Executive Assistant,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206493,CVP Data Science - Marketing,New York Life Insurance Co,New York,NY,10001,40.750633,-73.997177
206494,Learning and Development Coordinator,Persado,New York,NY,10011,40.742039,-74.00062
206495,JP Morgan Chase Institute- Research Analyst for Financial Markets,JP Morgan Chase,New York,NY,10019,40.765823,-73.987169
206496,Director of Operational Data Science,NYP/Weill Cornell Medical Center,New York,NY,10001,40.750633,-73.997177
206497,TradeOps Analyst - New York,Hudson River Trading,New York,NY,10019,40.765823,-73.987169
206498,Scientist I,Mondelez International,East Hanover,NJ,7936,40.818553,-74.363742
206499,Sales Operations & Enablement Associate,AiCure,New York,NY,11104,40.744634,-73.920201
206500,Quantitative Researcher,Thasos Group,New York,NY,10018,40.755319,-73.993114
206501,Research Analyst,Milliman,New York,NY,10001,40.750633,-73.997177
206502,Research Analyst,The Expert Institute,New York,NY,10018,40.755319,-73.993114
206503,Senior Data Engineer,Esha IT,New York,NY,10003,40.731829,-73.989181
206504,Community Manager + Editor,Le CultureClub,New York,NY,10154,40.757779,-73.972487
206505,FGP Sec II-Intake/Sched- Center for Men's Health,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
206506,MTC Technical Architect - Data & AI,Microsoft,New York,NY,10001,40.750633,-73.997177
206507,Software Engineer - Data,Candid Co.,New York,NY,11104,40.744634,-73.920201
206508,Histotechnician - IHC,HistoWiz,New York,NY,10019,40.765823,-73.987169
206509,Analyst - CoinList Capital,Coinlist,New York,NY,11104,40.744634,-73.920201
206510,Electronic Trader,AllianceBernstein,New York,NY,11104,40.744634,-73.920201
206511,Epic HIM Analyst,NYU Langone Health,New York,NY,10001,40.750633,-73.997177
